world_x	world_y	world_z	part_id	tag_high	ground
7730.221	0.000	-2093.888	14	47198	0.000
3020.464	0.000	-8157.688	27	47198	0.000
972.464	0.000	-8157.688	28	47198	0.000
5068.464	0.000	-8157.688	29	47198	0.000
3504.051	0.000	-2250.076	0	14456	0.000
3631.735	0.000	-2337.691	0	14457	0.000
3652.381	0.000	-2588.618	0	14458	0.000
4499.672	0.000	-7556.411	4	47229	0.000
2592.019	0.000	-7718.233	23	47229	0.000
544.019	0.000	-7718.233	24	47229	0.000
4640.019	0.000	-7718.233	25	47229	0.000
1170.794	0.000	-8152.818	26	47229	0.000
5266.794	0.000	-8152.818	27	47229	0.000
3218.794	0.000	-8152.818	28	47229	0.000
8055.718	0.000	-5078.473	1	47230	0.000
2761.718	0.000	-1957.473	2	47230	0.000
2214.954	0.000	-2505.042	5	47230	0.000
2067.954	0.000	-1014.042	6	47230	0.000
5057.014	0.000	-3074.042	8	47230	0.000
2669.790	0.000	-4558.182	10	47230	0.000
2756.954	0.000	-3076.042	11	47230	0.000
5142.831	0.000	-3236.042	12	47230	0.000
2772.219	0.000	-1161.042	13	47230	0.000
4351.141	0.000	-226.964	14	47230	0.000
5017.828	0.000	-322.205	15	47230	0.000
5594.601	0.000	-239.957	17	47230	0.000
7833.886	0.000	-3816.998	22	47230	0.000
2669.954	0.000	-2510.042	23	47230	0.000
4173.393	0.000	-225.042	26	47230	0.000
4842.812	0.000	-1616.919	27	47230	0.000
2423.718	0.000	-4566.473	32	47230	0.000
6381.716	0.000	-6401.869	39	47230	0.000
7366.004	0.000	-5960.447	40	47230	0.000
7108.858	0.000	-2567.318	41	47230	0.000
6994.116	0.000	-2768.618	42	47230	0.000
7102.881	0.000	-1710.560	43	47230	0.000
5164.937	0.000	-5667.784	44	47230	0.000
6990.395	0.000	-3101.801	46	47230	0.000
4308.600	0.000	-5658.966	47	47230	0.000
4061.906	0.000	-7459.322	48	47230	0.000
4145.588	0.000	-5669.223	49	47230	0.000
3668.197	0.000	-5574.548	50	47230	0.000
5085.532	0.000	-7195.002	51	47230	0.000
3329.339	0.000	-6691.438	52	47230	0.000
5164.937	0.000	-6687.245	53	47230	0.000
2110.718	0.000	-7122.237	73	47230	0.000
7750.563	0.000	-8009.632	81	47230	0.000
8055.718	0.000	-3030.473	82	47230	0.000
8153.798	0.000	-305.118	83	47230	0.000
2914.491	0.000	-1565.824	0	47231	0.000
429.491	0.000	-7261.824	1	47231	0.000
5258.728	0.000	-2312.393	3	47231	0.000
2514.728	0.000	-1694.393	5	47231	0.000
4539.057	0.000	-411.708	6	47231	0.000
2130.728	0.000	-960.393	8	47231	0.000
2649.071	0.000	-2773.689	9	47231	0.000
4255.164	0.000	-949.794	14	47231	0.000
7718.078	0.000	-3798.983	15	47231	0.000
4646.325	0.000	-3929.543	16	47231	0.000
6491.985	0.000	-3466.293	17	47231	0.000
6463.916	0.000	-2265.906	21	47231	0.000
6119.099	0.000	-4887.151	22	47231	0.000
7595.103	0.000	-5939.492	23	47231	0.000
4816.918	0.000	-2274.302	24	47231	0.000
6900.769	0.000	-3011.315	25	47231	0.000
6718.526	0.000	-4398.020	26	47231	0.000
4189.400	0.000	-4894.745	28	47231	0.000
4076.401	0.000	-5734.942	29	47231	0.000
3625.136	0.000	-6676.024	30	47231	0.000
3016.116	0.000	-6142.058	31	47231	0.000
4570.736	0.000	-6677.892	32	47231	0.000
7887.873	0.000	-5867.415	2	47232	0.000
7875.314	0.000	-4599.600	3	47232	0.000
7998.193	0.000	-4136.178	4	47232	0.000
4634.299	0.000	-615.546	5	47232	0.000
5520.551	0.000	-4535.169	11	47232	0.000
5316.551	0.000	-2459.169	12	47232	0.000
6009.551	0.000	-75.169	13	47232	0.000
5976.551	0.000	-153.169	14	47232	0.000
5936.551	0.000	-96.169	15	47232	0.000
2028.551	0.000	-1590.169	18	47232	0.000
2827.551	0.000	-372.169	20	47232	0.000
3324.967	0.000	-43.582	21	47232	0.000
2243.314	0.000	-4087.600	23	47232	0.000
2363.314	0.000	-4343.600	24	47232	0.000
2123.314	0.000	-5334.600	25	47232	0.000
6552.344	0.000	-6764.834	31	47232	0.000
7060.359	0.000	-2858.731	32	47232	0.000
7664.343	0.000	-5138.359	33	47232	0.000
7446.456	0.000	-1127.260	34	47232	0.000
7292.745	0.000	-2702.542	35	47232	0.000
3111.404	0.000	-6381.045	41	47232	0.000
7887.873	0.000	-3819.415	61	47232	0.000
7875.314	0.000	-2551.600	62	47232	0.000
7998.193	0.000	-2088.178	63	47232	0.000
8157.869	0.000	-817.487	65	47232	0.000
2554.314	0.000	-8012.600	132	47232	0.000
506.314	0.000	-8012.600	133	47232	0.000
4602.314	0.000	-8012.600	134	47232	0.000
1494.510	0.000	-7841.510	135	47232	0.000
5590.510	0.000	-7841.510	136	47232	0.000
3542.510	0.000	-7841.510	137	47232	0.000
8070.215	0.000	-4170.009	0	47233	0.000
5507.215	0.000	-1246.009	1	47233	0.000
2146.452	0.000	-2577.578	3	47233	0.000
2208.452	0.000	-487.578	4	47233	0.000
4659.046	0.000	-301.845	8	47233	0.000
5233.452	0.000	-1644.578	9	47233	0.000
2786.843	0.000	-929.578	11	47233	0.000
2438.215	0.000	-3658.009	16	47233	0.000
2786.843	0.000	-891.842	19	47233	0.000
8040.109	0.000	-4278.037	21	47233	0.000
6718.346	0.000	-6736.176	22	47233	0.000
7355.627	0.000	-5489.210	23	47233	0.000
6850.942	0.000	-5595.771	24	47233	0.000
5586.023	0.000	-5682.531	25	47233	0.000
6666.409	0.000	-2344.678	26	47233	0.000
5023.710	0.000	-7034.228	29	47233	0.000
5023.319	0.000	-7074.271	30	47233	0.000
2399.215	0.000	-6731.009	36	47233	0.000
2275.215	0.000	-6731.009	37	47233	0.000
8069.479	0.000	-8161.327	44	47233	0.000
8070.215	0.000	-2122.009	45	47233	0.000
8040.109	0.000	-2230.037	46	47233	0.000
1129.215	0.000	-7842.009	103	47233	0.000
5225.215	0.000	-7842.009	104	47233	0.000
3177.215	0.000	-7842.009	105	47233	0.000
2060.834	0.000	-2228.912	0	47234	0.000
256.834	0.000	-6622.912	2	47234	0.000
749.834	0.000	-5818.912	5	47234	0.000
1545.834	0.000	-5131.912	6	47234	0.000
261.834	0.000	-7359.912	7	47234	0.000
2121.071	0.000	-3377.481	9	47234	0.000
6153.071	0.000	-240.481	11	47234	0.000
2411.077	0.000	-58.320	13	47234	0.000
5333.071	0.000	-4164.481	14	47234	0.000
2099.834	0.000	-4366.912	18	47234	0.000
6441.224	0.000	-3099.812	19	47234	0.000
6617.515	0.000	-1940.065	20	47234	0.000
6439.195	0.000	-6572.125	24	47234	0.000
6138.283	0.000	-5686.878	25	47234	0.000
6897.312	0.000	-1320.673	27	47234	0.000
3156.404	0.000	-7146.007	28	47234	0.000
5050.956	0.000	-5047.655	29	47234	0.000
1248.834	0.000	-7743.912	39	47234	0.000
5344.834	0.000	-7743.912	40	47234	0.000
3296.834	0.000	-7743.912	41	47234	0.000
2017.307	0.000	-3101.275	0	47235	0.000
2116.237	0.000	-1916.569	1	47235	0.000
5153.398	0.000	-1694.336	3	47235	0.000
4905.000	0.000	-3913.182	7	47235	0.000
5889.116	0.000	-7242.802	13	47235	0.000
7414.642	0.000	-4689.608	14	47235	0.000
7979.122	0.000	-7113.973	15	47235	0.000
6906.975	0.000	-3078.994	16	47235	0.000
7106.546	0.000	-1207.471	17	47235	0.000
6857.468	0.000	-1565.638	18	47235	0.000
3137.759	0.000	-7302.919	20	47235	0.000
3782.803	0.000	-6598.977	21	47235	0.000
3939.472	0.000	-6241.563	22	47235	0.000
8156.450	0.000	-968.475	36	47235	0.000
5582.000	0.000	-5034.000	0	30852	0.000
4360.460	0.000	-3908.138	1	30852	0.000
4352.873	0.000	-6751.648	2	30852	0.000
3038.237	0.000	-4556.569	3	30852	0.000
4551.100	0.000	-549.569	4	30852	0.000
3632.147	0.000	-619.988	9	30852	0.000
5139.626	0.000	-1498.995	12	30852	0.000
7555.657	0.000	-3806.461	16	30852	0.000
7633.294	0.000	-5858.465	21	30852	0.000
7189.903	0.000	-4227.090	22	30852	0.000
4287.417	0.000	-6608.346	23	30852	0.000
4155.558	0.000	-6973.568	24	30852	0.000
3123.644	0.000	-5403.557	25	30852	0.000
8146.403	0.000	-7115.761	31	30852	0.000
3329.000	0.000	-3811.000	0	30853	0.000
2917.000	0.000	-2847.000	1	30853	0.000
3895.879	0.000	-934.295	2	30853	0.000
3654.672	0.000	-3647.282	7	30853	0.000
7213.301	0.000	-5187.069	8	30853	0.000
5087.949	0.000	-6713.892	10	30853	0.000
2801.606	0.000	-5666.617	11	30853	0.000
2800.575	0.000	-6604.801	12	30853	0.000
5163.632	0.000	-7623.055	4	47238	0.000
1999.532	0.000	-7711.835	25	47238	0.000
6095.532	0.000	-7711.835	26	47238	0.000
4047.532	0.000	-7711.835	27	47238	0.000
8141.675	0.000	-5740.235	1	47239	0.000
7736.182	0.000	-4491.967	2	47239	0.000
4630.815	0.000	-1331.191	3	47239	0.000
2488.418	0.000	-1766.537	14	47239	0.000
2116.418	0.000	-2002.537	15	47239	0.000
5887.418	0.000	-501.537	21	47239	0.000
5587.418	0.000	-4787.537	22	47239	0.000
4168.933	0.000	-1171.537	23	47239	0.000
5769.872	0.000	-247.537	25	47239	0.000
2104.182	0.000	-3979.967	33	47239	0.000
2184.182	0.000	-4972.967	34	47239	0.000
5148.403	0.000	-1785.479	35	47239	0.000
6201.836	0.000	-7242.854	43	47239	0.000
8151.978	0.000	-7027.452	44	47239	0.000
7731.353	0.000	-5664.340	45	47239	0.000
7367.598	0.000	-5875.559	46	47239	0.000
7427.778	0.000	-1240.758	47	47239	0.000
6745.718	0.000	-4685.535	48	47239	0.000
7595.799	0.000	-134.839	49	47239	0.000
2159.182	0.000	-7192.967	74	47239	0.000
8141.675	0.000	-3692.235	80	47239	0.000
7736.182	0.000	-2443.967	81	47239	0.000
7732.505	0.000	-4856.788	4	47240	0.000
2116.021	0.000	-8154.667	26	47240	0.000
68.021	0.000	-8154.667	27	47240	0.000
4164.021	0.000	-8154.667	28	47240	0.000
3143.491	0.000	-1782.037	0	14473	0.000
4368.365	0.000	-2166.693	1	14473	0.000
3764.412	0.000	-3330.913	2	14473	0.000
3935.187	0.000	-2902.309	0	14474	0.000
3362.529	0.000	-1768.364	1	14474	0.000
4056.168	0.000	-2996.011	0	14475	0.000
3032.656	0.000	-2019.685	1	14475	0.000
4271.092	0.000	-2256.087	0	14476	0.000
3465.467	0.000	-3241.003	2	14476	0.000
1935.529	0.000	-2549.853	0	14477	0.000
1935.529	0.000	-2660.229	1	14477	0.000
4086.686	0.000	-1184.683	0	30862	0.000
7737.594	0.000	-5871.692	2	30862	0.000
4841.245	0.000	-2767.890	0	14479	0.000
3041.242	0.000	-3065.377	1	14479	0.000
3770.657	0.000	-1310.967	2	14479	0.000
4077.805	0.000	-620.131	0	30864	0.000
4051.233	0.000	-5136.993	1	30864	0.000
6871.166	0.000	-3611.240	4	30864	0.000
2647.468	0.000	-3327.402	5	30864	0.000
4648.937	0.000	-2097.703	0	30865	0.000
3336.489	0.000	-1098.100	1	30865	0.000
3348.404	0.000	-3482.388	2	30865	0.000
2924.736	0.000	-2423.626	3	30865	0.000
5125.346	0.000	-560.154	5	30865	0.000
7026.778	0.000	-3589.872	6	30865	0.000
2256.508	0.000	-2726.439	0	30866	0.000
3611.395	334.845	-2303.331	0	47257	0.000
3657.824	334.871	-2337.589	1	47257	0.000
3484.988	0.000	-691.779	0	30875	0.000
3897.238	0.000	-62.456	1	30875	0.000
3119.903	0.000	-4741.240	2	30875	0.000
425.684	0.000	-6931.809	3	30875	0.000
4805.620	0.000	-3799.340	4	30875	0.000
5273.237	0.000	-2706.569	5	30875	0.000
2804.293	0.000	-2503.809	6	30875	0.000
5476.258	0.000	-232.569	9	30875	0.000
5035.759	0.000	-4547.136	10	30875	0.000
4049.874	0.000	-1408.939	11	30875	0.000
3908.574	0.000	-6689.493	16	30875	0.000
3004.729	0.000	-6557.694	17	30875	0.000
4016.105	0.000	-6355.631	18	30875	0.000
4140.700	0.000	-6572.180	19	30875	0.000
3028.577	0.000	-5325.519	24	30875	0.000
2481.178	0.000	-7849.893	30	47260	0.000
433.178	0.000	-7849.893	31	47260	0.000
4529.178	0.000	-7849.893	32	47260	0.000
7883.327	0.000	-5573.910	0	47261	0.000
7881.000	0.000	-5048.000	1	47261	0.000
2661.255	0.000	-3176.212	13	47261	0.000
2391.999	0.000	-1745.347	14	47261	0.000
2508.359	0.000	-1377.760	15	47261	0.000
2213.237	0.000	-573.569	16	47261	0.000
5246.237	0.000	-2529.569	20	47261	0.000
5518.237	0.000	-4471.569	21	47261	0.000
5650.237	0.000	-6311.569	22	47261	0.000
4869.662	0.000	-951.735	26	47261	0.000
4631.051	0.000	-3296.698	27	47261	0.000
6358.401	0.000	-7805.519	40	47261	0.000
6830.811	0.000	-4775.799	41	47261	0.000
7206.731	0.000	-4490.599	42	47261	0.000
7663.035	0.000	-6188.976	43	47261	0.000
5153.995	0.000	-5836.805	44	47261	0.000
7649.785	0.000	-2560.836	45	47261	0.000
7015.193	0.000	-3042.336	47	47261	0.000
3109.918	0.000	-6017.526	57	47261	0.000
4594.154	0.000	-6596.627	58	47261	0.000
5090.663	0.000	-5883.176	59	47261	0.000
2111.562	0.000	-7398.453	68	47261	0.000
7883.327	0.000	-3525.910	87	47261	0.000
7881.000	0.000	-3000.000	88	47261	0.000
8151.000	0.000	-122.761	90	47261	0.000
1364.000	0.000	-7843.000	147	47261	0.000
5460.000	0.000	-7843.000	148	47261	0.000
3412.000	0.000	-7843.000	149	47261	0.000
3087.064	-0.081	-255.417	2	63651	0.000
1222.715	0.196	-569.726	4	63651	0.000
768.000	0.196	-686.032	5	63651	0.000
256.000	0.196	-834.823	6	63651	0.000
2816.000	-0.081	-255.417	13	63651	0.000
1395.969	0.196	-468.381	14	63651	0.000
1792.000	0.000	-368.831	15	63651	0.000
2304.000	-0.011	-273.287	16	63651	0.000
4528.487	0.000	-1497.893	0	30884	0.000
2780.940	0.000	-3814.491	1	30884	0.000
2640.524	0.000	-1873.585	2	30884	0.000
4681.930	0.000	-236.037	3	30884	0.000
3647.000	0.000	-3491.000	4	30884	0.000
5166.000	0.000	-4709.000	5	30884	0.000
3654.361	0.000	-1256.196	6	30884	0.000
3892.854	0.000	-230.925	7	30884	0.000
5123.102	0.000	-780.295	11	30884	0.000
3944.041	0.000	-6491.859	12	30884	0.000
3008.473	0.000	-5658.283	13	30884	0.000
546.412	0.000	-6551.441	2	47269	0.000
473.412	0.000	-6641.441	3	47269	0.000
609.412	0.000	-5925.441	7	47269	0.000
2102.649	0.000	-2867.011	8	47269	0.000
2048.649	0.000	-1750.011	9	47269	0.000
4532.202	0.000	-1333.441	14	47269	0.000
5583.703	0.000	-1187.938	16	47269	0.000
172.305	0.000	-5937.287	9	30886	0.000
707.998	0.000	-5383.464	10	30886	0.000
599.135	0.000	-5233.529	11	30886	0.000
927.878	0.000	-5212.771	12	30886	0.000
6828.302	33.416	-7502.081	0	14505	0.000
6912.000	-0.000	-7425.534	9	14505	0.000
7188.736	10.783	-7187.495	10	14505	0.000
6478.231	-3.829	-7794.568	11	14505	0.000
6636.333	-0.000	-7658.786	12	14505	0.000
7301.816	-0.510	-7061.229	14	14505	0.000
10205.378	0.000	-451.797	51	47115	0.000
8695.658	0.000	-7378.867	52	47115	0.000
9260.678	0.000	-2502.458	65	47115	0.000
13286.254	0.000	-3014.445	66	47115	2.679
11225.682	0.000	-5142.773	73	47115	0.000
11225.682	0.000	-3094.773	74	47115	0.000
10297.299	0.000	-8149.458	76	47115	0.000
9190.254	0.000	-966.445	77	47115	0.000
10122.832	0.000	-2003.344	84	47115	0.000
10198.106	0.000	-1254.244	85	47115	0.000
8242.945	0.000	-5168.896	90	47115	0.000
14253.678	0.000	-3111.971	93	47115	0.000
10284.678	0.000	-1990.458	97	47115	0.000
11308.678	0.000	-4038.458	98	47115	0.000
9260.678	0.000	-6086.458	99	47115	0.000
10296.830	0.000	-6295.948	111	47115	0.000
11223.813	0.000	-6166.574	112	47115	0.000
12340.678	0.000	-4146.458	115	47115	0.000
9194.621	0.000	-5061.789	118	47115	0.000
10200.369	0.000	-7126.299	36	47116	0.000
8248.342	0.000	-7488.103	41	47116	0.000
12080.112	0.000	-3010.427	60	47116	0.000
11869.583	0.000	-3026.427	61	47116	0.000
11236.612	0.000	-962.579	62	47116	5.208
11240.123	0.000	-32.716	63	47116	0.045
9179.102	0.000	-6636.950	64	47116	0.000
10203.112	0.000	-6166.949	65	47116	0.000
9489.989	0.000	-6179.427	66	47116	0.000
9258.119	0.000	-6440.791	67	47116	0.000
11035.260	0.000	-6078.348	73	47116	0.000
11035.260	0.000	-4030.348	74	47116	0.000
11224.112	0.000	-8146.427	76	47116	0.000
9188.612	0.000	-6082.579	85	47116	0.000
9192.123	0.000	-5152.716	86	47116	0.000
13369.813	0.000	-3163.297	92	47116	1.040
13275.112	0.000	-3094.949	104	47116	0.739
12561.988	0.000	-3107.427	105	47116	0.000
12330.119	0.000	-3368.791	106	47116	0.000
11056.112	0.000	-7106.427	134	47116	0.000
10845.583	0.000	-7122.427	135	47116	0.000
8920.912	0.000	-8149.389	6	47117	0.000
8920.912	0.000	-8149.389	7	47117	0.000
13282.270	0.000	-2822.698	13	47117	6.489
9404.543	0.000	-18.776	15	47117	0.000
11220.704	0.000	-5620.666	17	47117	0.000
11220.704	0.000	-3572.666	18	47117	0.000
10284.662	0.000	-8076.467	26	47117	0.000
10868.516	0.000	-7193.958	27	47117	0.000
9186.270	0.000	-774.698	28	47117	0.000
13602.550	0.000	-3093.673	33	47117	0.781
10295.112	0.000	-4118.427	42	47117	0.000
11452.543	0.000	-4114.776	47	47117	0.000
10443.144	0.000	-51.943	17	30739	0.000
8795.522	0.000	-7225.221	18	30739	0.000
9159.091	0.000	-7113.161	13	30741	0.000
9892.873	0.000	-38.797	21	30742	0.000
9550.257	0.000	-7101.815	23	30742	0.000
8257.277	0.000	-6788.023	24	30742	0.000
9171.186	0.000	-6166.720	33	30742	0.000
9181.646	0.000	-45.966	35	30742	0.000
12332.341	0.000	-4027.886	39	30742	0.000
10297.369	0.000	-6192.249	50	30742	0.000
10183.880	0.000	-33.347	15	30743	0.000
8787.278	0.000	-7120.951	18	30743	0.000
9159.713	0.000	-7316.246	19	30743	0.000
10207.213	0.000	-236.899	32	30746	0.000
9272.999	0.000	-7971.559	34	30746	0.000
9382.011	0.000	-2835.060	1	30756	0.000
9052.711	0.000	-3941.467	5	30758	0.000
9114.779	0.000	-2083.987	45	47147	0.000
9452.000	0.000	-2509.000	46	47147	0.000
10356.523	0.000	-2077.000	47	47147	0.000
10278.000	0.000	-2223.335	48	47147	0.000
11308.516	0.000	-2942.876	49	47147	0.000
12419.244	0.000	-3026.012	50	47147	0.000
8236.516	0.000	-8062.876	58	47147	0.000
10052.996	0.000	-4117.479	65	47147	0.000
12100.996	0.000	-5141.479	66	47147	0.000
8323.244	0.000	-978.012	68	47147	0.000
10191.000	0.000	-1581.000	72	47147	0.000
8308.523	0.000	-1053.000	81	47147	0.000
8230.000	0.000	-1199.335	82	47147	0.000
13354.639	0.000	-3921.476	84	47147	0.000
12620.000	0.000	-4045.000	93	47147	0.000
10476.000	0.000	-1997.000	98	47147	0.000
11500.000	0.000	-4045.000	99	47147	0.000
9452.000	0.000	-6093.000	100	47147	0.000
10284.516	0.000	-7038.876	113	47147	0.000
12263.990	0.000	-4124.338	118	47147	0.000
12610.000	0.000	-5071.000	120	47147	0.000
9114.779	0.000	-4131.987	123	47147	0.000
9257.606	0.000	-2274.733	50	47148	0.000
9595.336	0.000	-935.727	52	47148	0.000
10218.088	0.000	-761.489	53	47148	0.000
10293.000	0.000	-5448.000	56	47148	0.000
10293.000	0.000	-3400.000	57	47148	0.000
10994.000	0.000	-7196.000	64	47148	0.000
13586.000	0.000	-4050.207	68	47148	0.000
10281.607	0.000	-1762.733	75	47148	0.000
11305.607	0.000	-3810.733	76	47148	0.000
9257.606	0.000	-5858.733	77	47148	0.000
10280.000	0.000	-5081.000	87	47148	0.000
11242.000	0.000	-4815.000	88	47148	0.000
11643.336	0.000	-5031.727	97	47148	0.000
12266.088	0.000	-4857.489	98	47148	0.000
12514.187	0.000	-4123.000	101	47148	0.000
12341.166	0.000	-4597.854	102	47148	0.000
9812.474	0.000	-29.978	17	47149	0.000
9267.000	0.000	-2356.000	55	47149	0.000
9806.000	0.000	-2530.000	56	47149	0.000
10282.818	0.000	-2420.568	57	47149	0.000
12248.428	0.000	-2702.823	58	47149	0.007
9272.000	0.000	-436.797	65	47149	0.000
10221.387	0.000	-595.432	66	47149	0.000
10187.211	0.000	-6517.662	67	47149	0.000
11125.538	0.000	-8144.938	79	47149	0.000
10299.124	0.000	-7708.374	80	47149	0.000
9899.060	0.000	-4122.949	86	47149	0.000
11947.060	0.000	-5146.949	87	47149	0.000
9573.268	0.000	-1055.122	92	47149	0.000
8234.818	0.000	-1396.568	99	47149	0.000
13425.000	0.000	-4046.000	101	47149	0.000
13259.211	0.000	-3445.662	110	47149	0.002
10291.000	0.000	-1844.000	117	47149	0.000
10411.979	0.000	-1044.891	118	47149	0.000
10830.000	0.000	-2018.000	119	47149	0.038
11315.000	0.000	-3892.000	120	47149	0.000
11435.979	0.000	-3092.891	121	47149	0.000
11854.000	0.000	-4066.000	122	47149	0.000
9267.000	0.000	-5940.000	123	47149	0.000
9387.979	0.000	-5140.891	124	47149	0.000
9806.000	0.000	-6114.000	125	47149	0.000
10578.444	0.000	-6161.333	151	47149	0.000
11224.428	0.000	-6798.823	152	47149	0.000
10983.274	0.000	-5077.405	157	47149	0.000
11320.000	0.000	-4532.797	165	47149	0.000
12269.387	0.000	-4691.432	166	47149	0.000
12324.926	0.000	-4348.600	169	47149	0.000
9198.075	0.000	-2488.323	41	47150	0.000
11204.369	0.000	-2897.799	42	47150	0.000
13286.109	0.000	-2929.734	43	47150	6.489
10774.000	0.000	-983.000	48	47150	0.001
8235.000	0.000	-6386.120	49	47150	0.000
10281.000	0.000	-7370.000	60	47150	0.000
10282.885	0.000	-7763.125	61	47150	0.000
9262.000	0.000	-5002.867	64	47150	0.000
11310.000	0.000	-6026.867	65	47150	0.000
9190.109	0.000	-881.734	67	47150	0.000
8726.000	0.000	-6103.000	71	47150	0.000
9156.369	0.000	-1873.799	76	47150	0.000
13295.000	0.000	-4287.284	88	47150	0.000
9198.075	0.000	-4536.323	91	47150	0.000
10282.524	0.000	-367.426	5	30771	0.000
9305.495	0.000	-7474.417	6	30771	0.000
10208.216	0.000	-7217.229	43	47156	0.000
11216.835	0.000	-6095.885	51	47156	0.000
11216.835	0.000	-4047.885	52	47156	0.000
9257.260	0.000	-4141.881	55	47156	0.000
11305.260	0.000	-5165.881	56	47156	0.000
9302.172	0.000	-7567.866	16	30773	0.000
9258.346	0.000	-7075.615	12	30774	0.000
9600.840	0.000	-3262.934	1	14393	0.000
8644.695	0.000	-3125.600	3	30778	0.000
9651.638	0.000	-2731.584	3	30779	0.000
9142.374	0.000	-3101.010	2	14396	0.000
9329.436	0.000	-3333.180	3	30781	0.000
9425.595	0.000	-3332.058	4	30781	0.000
9842.407	0.000	-3293.192	5	30783	0.000
9659.118	0.000	-3777.761	10	30785	0.000
9361.229	0.000	-8151.040	23	47170	0.000
9361.229	0.000	-8151.040	24	47170	0.000
8236.432	0.000	-2532.000	33	47170	0.000
10541.173	0.000	-2065.309	34	47170	0.000
10074.153	0.000	-5092.147	47	47170	0.000
12122.153	0.000	-6116.147	48	47170	15.986
8415.087	0.000	-5140.307	52	47170	0.000
8493.173	0.000	-1041.309	57	47170	0.000
13358.437	0.000	-3860.082	59	47170	0.000
12262.332	0.000	-4197.979	69	47170	0.000
12411.134	0.000	-5074.962	71	47170	0.000
8236.432	0.000	-4580.000	74	47170	0.000
8503.167	0.000	-2081.585	26	47171	0.000
9649.885	0.000	-985.215	31	47171	0.000
11241.933	0.000	-845.091	32	47171	3.400
11041.425	0.000	-8158.433	44	47171	0.000
10663.326	0.000	-7184.744	45	47171	0.000
9256.556	0.000	-4941.944	48	47171	0.000
11304.556	0.000	-5965.944	49	47171	0.000
9193.933	0.000	-5965.091	56	47171	0.000
8237.541	0.000	-5296.470	57	47171	0.000
11697.885	0.000	-5081.215	69	47171	0.000
12335.902	0.000	-4837.271	71	47171	0.000
8503.167	0.000	-4129.585	74	47171	0.000
8270.868	0.000	-2365.378	14	47172	0.000
12907.608	0.000	-3040.369	15	47172	0.004
11223.447	0.000	-496.115	17	47172	0.008
10225.502	0.000	-6304.312	18	47172	0.000
11238.006	0.000	-7451.190	27	47172	0.000
10227.607	0.000	-4712.707	30	47172	0.000
12275.607	0.000	-5736.707	31	47172	0.759
8811.608	0.000	-992.369	33	47172	0.000
9175.447	0.000	-5616.116	36	47172	0.000
13760.548	0.000	-4059.941	39	47172	0.000
13297.502	0.000	-3232.312	45	47172	0.112
10880.338	0.000	-1044.850	50	47172	1.285
11904.338	0.000	-3092.850	51	47172	0.000
9856.338	0.000	-5140.850	52	47172	0.000
10392.778	0.000	-5085.031	58	47172	0.000
10832.248	0.000	-5087.630	59	47172	0.000
13203.067	0.000	-5046.480	62	47172	0.000
8270.868	0.000	-4413.378	65	47172	0.000
13099.621	0.000	-3033.237	18	47173	1.705
9266.417	0.000	-182.344	25	47173	0.000
10274.087	0.000	-797.812	26	47173	0.000
11234.989	0.000	-7212.795	35	47173	0.000
9627.134	0.000	-5088.365	38	47173	0.000
11675.134	0.000	-6112.365	39	47173	3.349
9003.622	0.000	-985.237	41	47173	0.000
8226.087	0.000	-5917.812	44	47173	0.000
10276.277	0.000	-1107.223	49	47173	0.000
11300.277	0.000	-3155.223	50	47173	0.000
9252.277	0.000	-5203.223	51	47173	0.000
11245.473	0.000	-4119.540	59	47173	0.000
11314.417	0.000	-4278.344	64	47173	0.000
12553.448	0.000	-5080.806	66	47173	0.000
8957.644	0.000	-5070.851	69	47173	0.000
9452.960	0.000	-8149.418	19	47174	0.000
9452.960	0.000	-8149.418	20	47174	0.000
8227.307	0.000	-2358.754	29	47174	0.000
11221.475	0.000	-316.574	32	47174	0.001
10834.947	0.000	-21.730	33	47174	0.000
9539.812	0.000	-6168.196	34	47174	0.000
10225.780	0.000	-4930.387	44	47174	0.000
12273.780	0.000	-5954.387	45	47174	15.036
9173.475	0.000	-5436.575	51	47174	0.000
8786.947	0.000	-5141.730	52	47174	0.000
12611.812	0.000	-3096.196	58	47174	0.000
10932.956	0.000	-4110.604	68	47174	0.000
12077.600	0.000	-4119.035	73	47174	0.000
13286.257	0.000	-4944.496	75	47174	0.000
8227.307	0.000	-4406.754	78	47174	0.000
10287.149	0.000	-201.523	30	30791	0.000
8932.959	0.000	-7381.634	31	30791	0.000
8253.413	0.000	-7120.270	32	30791	0.000
8256.787	0.000	-6190.117	42	30791	0.000
8344.046	0.000	-2092.289	61	47176	0.000
9195.303	0.000	-2091.560	62	47176	0.000
10201.795	0.000	-2518.869	63	47176	0.000
10278.573	0.000	-966.205	69	47176	0.000
9176.074	0.000	-6303.789	70	47176	0.000
10195.000	0.000	-7909.000	71	47176	0.000
11237.316	0.000	-5286.521	73	47176	0.000
11237.316	0.000	-3238.521	74	47176	0.000
10281.001	0.000	-7208.740	78	47176	0.000
9282.000	0.000	-1774.000	88	47176	0.000
8230.573	0.000	-6086.204	93	47176	0.000
11225.795	0.000	-2006.869	101	47176	1.986
11147.387	0.000	-1048.000	102	47176	6.665
12249.795	0.000	-4054.869	103	47176	0.000
12171.387	0.000	-3096.000	104	47176	0.000
10201.795	0.000	-6102.869	105	47176	0.000
10123.387	0.000	-5144.000	106	47176	0.000
